CID,minmag_g,minmag_r,minmag_i,minmag_z
1904216,23.223458602277425,23.22712201915051,22.999926601889662,23.20648953200149
1904290,23.81708576921613,25.202775792944323,24.01203360638374,23.419970916587992
1904378,22.711764292443284,22.413930237436492,23.55368848681252,22.91074187140456
1905019,23.01458184664012,23.113192925870766,23.188921169561706,22.305581274044858
1905111,23.610330027516827,22.710603697779316,22.63413957693861,22.10840000396137
1905207,22.966464558046816,23.954205332178304,23.733805068210856,22.506162723926586
1905284,23.438237907146743,23.673732363657138,23.333237159700253,22.721506657343475
1905388,23.22343746234801,23.404600832143437,21.934854223932216,21.248482694835033
1906070,21.659301064124175,23.072833166901322,22.04896841790419,22.18645950504311
1906378,22.3239816956497,22.806686838912576,22.752049812212746,21.611946068848965
1906460,22.460343729756715,22.756839721641377,22.823565975366478,23.111971303106834
1906525,23.24093338896361,22.24254442370434,22.14222869309372,22.804845046774968
1906622,22.788464664550588,23.251902041305286,22.00507658020957,21.414735943843944
1907190,22.716485380801295,23.563561893353555,22.900378237512847,21.308573000798127
1908111,23.442963053440295,22.608486531122427,24.361818737241734,24.614320560017262
1908364,23.10474609111475,23.13614199500494,22.271360217362272,22.6538132692301
1908443,22.68873321477911,23.332115048287214,23.320217468896033,21.899313481302777
1908533,22.202437949713044,21.819003418861488,22.37347067367615,21.95839785418638
1909212,23.415596867162215,23.277260859665944,22.775653552306522,22.741461035577284
1909309,22.994040722303023,23.783180160027324,23.408454336431358,23.049350773809945
1909417,22.523520256322094,23.60695405436561,21.92579539420581,21.730030457102462
1910086,23.71592404186902,23.152612811761465,21.966869869509008,22.05004393676852
1910160,23.330690703029006,22.696941680231706,23.466955164502366,22.53979615247764
1911066,24.15087460596579,24.140543363326177,23.827434230622845,23.4254315473957
1912086,22.33316051162268,22.757555216707665,22.458879204352407,22.58067386530605
1912209,23.922676869037577,24.15042768854345,21.577656564388693,21.968665409533482
1913027,20.92380318449341,20.354048061828724,20.33258420894275,20.53473705776128
1913098,23.232565809559553,22.652488041787873,23.80351162147151,21.805060634441944
1913164,23.409532762003188,22.881546551505256,22.47001721335186,22.366919627898746
1913260,23.61729591732376,22.515638108613842,22.191024168483317,22.535872565772628
1913384,23.179176429057982,22.649182032715487,21.510985176716925,23.084135217473637
1915036,22.22765769102935,22.575877898798186,22.625976154380957,23.29950127060995
1915120,19.90643375514844,19.908926835933315,19.92087301612184,19.900374555625838
1915217,23.440714107960083,22.27488419385661,23.222022023897203,22.647713156049285
1916074,22.54507993534144,23.534207017416556,23.47050592305921,21.767588636542676
1916172,23.595785955775128,23.212479153834177,22.647277854148594,22.245374655154684
1916265,21.781055477303237,23.866169059687234,22.75809214760446,23.08116420789351
1917055,23.736446681041798,23.11544890259652,22.320386997176477,22.80968643080281
1919042,22.64133790886603,21.910295503425896,21.883015203062115,22.063614913697926
1920121,22.4610767339253,23.203787298174646,21.753959049846763,22.388258707224516
1920341,23.736819733826312,22.11416834689424,23.34279862565286,21.277354907502346
1921053,23.593732539286613,22.307943941643067,23.96131457972691,23.121763739440418
1921267,22.961736502947222,22.381520744498893,22.37028655277532,22.311771452791746
1921327,24.56856564057007,23.335437992904772,26.005022012752875,24.947233578919697
1921508,23.7380754892554,21.809592549202144,22.86082360770491,23.084674584352186
1922188,22.474886468409753,22.79457126335995,21.8195254213739,23.255466895407356
1922320,23.447371034916067,23.064510780056178,22.61256158529546,20.962361739550698
1922383,23.125272896821446,23.28021936169079,22.86531357479791,23.108333673471037
1922567,23.743829776926276,22.094560158674593,23.65344000884193,23.058047341033294
1923155,23.358676484416254,22.657585257230323,22.58218354730897,22.725187710318732
1923348,24.060932399364948,23.68253732860001,24.98726331231863,25.13060720868229
1924122,23.867775122058767,23.290334503066475,22.775149834278885,22.552472838619877
1925122,23.39562086755753,22.816872924926855,22.705212677003427,22.01830265116365
1926154,23.745777470210747,23.45007653193837,22.087111846519836,23.241793054643047
1926241,22.75139267804528,23.150476002446602,23.21003340080088,23.646582408100528
1927106,22.372891047607702,23.43438011384431,22.615347180036206,22.40096904525819
1927223,23.322206802252047,23.498275488672498,22.524919143582295,21.726723210529563
1928087,18.883424116709428,22.103189366373673,26.93478971006044,26.855503677117422
1928257,23.304774382767008,22.492965551938315,23.49563746591158,21.742712301077844
1929080,24.253249293420822,24.677710053865408,24.468465758387357,23.393418336236962
1930079,22.81825481483081,23.413177229796673,23.65831987183278,23.079366983754923
1931073,23.512996910554037,22.919574283760202,22.38708387983693,22.61117747740819
1932022,22.992313626146665,23.630255706092257,22.548264862056087,20.75972088290518
1933097,21.434413359471122,22.204090139341396,20.22664490409673,21.914529630366992
1933194,22.455122327923146,22.21405642553461,21.976748762100737,22.261030632703143
1934044,23.036212738260197,22.336797822243113,22.440943025302484,23.390209164089754
1934178,22.63662401579651,23.270109311114908,21.81512526862498,23.697580011666965
1934343,23.97740857049773,23.665665153967,22.9888846863554,23.591059993057723
1935049,22.12495199521213,22.669792683068298,22.801815771096578,22.54192689348223
1935161,22.242887089386453,23.257340958846495,21.959057355029568,23.271279559209333
1935287,22.998190125059622,23.972508916209044,23.515234887567853,22.52184618285926
1935419,23.701447344666782,23.560674064950113,23.459467844391288,22.326477323320518
1936125,24.66232746544138,23.827139293791216,23.65819366379396,23.620094835339764
1936289,24.707319158535057,24.43912063746646,24.54553389956452,23.880206543882608
1936410,22.76054613250326,23.318554779130423,23.548656891835655,23.277105372121138
1938017,23.897766633817913,23.965200644915868,23.486090984823754,23.799551309937176
1938153,23.07984842217543,23.30122585039365,23.258475684759198,23.54723170431018
1939040,23.99335800658584,22.737035446684697,22.40215900194476,22.16336214430588
1939191,23.61583847155906,22.644595274741217,22.455643339596254,22.7841962836013
1940172,23.049026678822617,23.103855778473836,23.63182502282008,23.305914191602646
1941174,22.851613775774453,23.085735500782633,22.754998116012096,22.845671247056032
1942038,23.133862120589196,23.557218779339134,23.0437646915976,22.14261923164142
1943028,22.736157887670387,23.262938789473537,21.917446232530764,21.903504914339088
1944050,22.371539788933276,22.715822926416536,22.110597467805192,21.693934868985117
1945045,21.812297753857855,22.272504255617005,23.44368784399108,21.850060179605208
1946034,23.56278142241225,23.118995277879435,22.177387350280107,21.719450791815067
1946123,22.323058842891413,22.281167560664766,22.10681150886491,22.299606722574538
1946210,23.199643103652193,24.228588966096904,22.45720787640297,22.896616968589477
1946316,22.680676100570864,22.37250480206654,23.479487480739184,22.869700086017655
1947068,24.17036932016599,22.75406476329699,22.94528314164394,20.755183887983737
1947214,23.90076057467088,24.047663841673245,23.674917193362134,23.578058774228026
1948151,23.01473882181036,22.658074946924536,23.313444122842697,22.577835734616247
1948244,23.19156608245254,23.865023325079427,22.620648660521965,22.558930164857333
1948375,23.33459459342832,22.5866076337704,22.611466189048187,22.675456819936116
1948506,23.908043437517104,23.632317825281696,23.32745202701229,23.818035765619452
1950030,24.29969275924423,24.59583146890566,24.7690757509272,24.254122905702108
1950136,22.662252554442652,21.658450467731406,23.55179890509163,23.00209680046109
1951109,22.62068506143852,22.36365886836262,21.984555006200008,22.56296113375051
1954023,23.34291661352583,22.101382816531327,21.846010253794553,20.433792556797385
1954115,23.630593994365675,22.67874152929223,21.86465742278633,22.186215510239713
1955084,23.003269823484686,23.430229035787434,22.521713254558474,22.814215915657876
1955172,23.705855830556168,23.399915018610198,23.10569403435856,22.919606242557037
1956109,23.240396443360176,23.164881598106458,23.466108937054887,23.015995440876235
1956237,22.771895298091295,23.548115100176492,23.22447380324412,23.015052840253414
1958071,22.80570799783756,23.507106328519964,21.98253076310898,22.809830850947577
1958185,22.586066858223045,23.399293425758298,22.464539006246802,22.47308441620394
1960058,21.960906091412348,21.496326322642275,22.944236475441922,23.605239947356083
1960159,23.930351946719835,23.78310936345683,22.99904941993539,21.936791424763893
1961131,24.42701169030839,23.34591781248986,23.26900645854491,23.119379364555563
1962058,23.287370769418416,23.66065737067444,22.120503193517848,21.510286785630846
1963054,23.199746515964257,24.07353224938331,22.341854300123863,22.96020928412133
1964082,23.96465659453881,24.80549050480978,25.038771729590724,24.931218268877974
1966025,23.691902349524234,24.514616409587255,24.18934531966733,24.553780672381503
1968031,22.727193529431396,23.051225219250533,20.920857987080197,22.18507759226861
1970039,22.79196820922435,21.157941291719773,21.863025781506977,22.26129203542615
1979099,23.37705242487964,23.01788310068484,23.41284998472593,23.463020520108955
1989025,24.593439649230383,24.593887714250055,25.325351918722742,23.684054870120278
1246275,21.12024715737101,20.942445641971887,21.124887976087734,21.81599230852366
1246351,21.84845031206907,21.854544599084754,21.887761665770345,21.962956585326353
1246437,21.69104480037751,21.698595799511907,21.70729778481702,21.78088750635613
1246520,22.696173966246896,22.991801156051988,22.794756417406454,22.93749011903042
1246620,24.05042233077615,24.47721824065352,24.435693253289582,23.86923027607974
1246710,22.984448282042088,23.33223188079798,23.153623324302227,23.489137815932
1246804,23.3753977098271,23.314248261297802,23.27875022522106,23.579642420855745
1246934,23.53863485871535,22.5977889480235,21.177836746401077,20.973056908732037
1247019,23.038028976369425,22.60152589316052,22.800483271611686,21.018392468490347
1247105,21.694762017833625,22.077651965410055,22.17408515683698,22.19053417846157
1247206,22.7481266048473,22.656757054405773,22.448993197540304,21.95431786607138
1247287,23.72729626344369,22.23002589433122,22.71606136343479,21.806951412763905
1247386,21.93092587607248,22.09568182570995,22.081558953966045,21.83306884121732
1247490,22.434279844940143,22.495449457404177,22.41423117600859,22.043749381552
1247580,23.494578621552506,23.30322616051705,23.25657786821664,23.047389677830996
1247668,22.536680856302986,22.519677055926003,21.889616568621438,22.493181318275425
1247759,23.09847265400574,20.510682203063205,19.919662382800247,20.347957590338655
1247845,21.467883028720095,21.619640218896045,21.596813943594483,21.603069621268165
1247936,22.419763217367745,22.60977110651937,22.274707723119974,22.379186872671944
1248041,23.47529394847949,23.08961573258201,22.819609318129267,22.704072163266055
1248107,22.93190000123589,23.24349289664893,23.095856851711574,23.17644001846459
1248159,20.87156264021739,21.36250695672635,20.40781362905811,21.280034172176517
1248312,21.357567465910456,22.956003950918458,21.958859462710645,21.335502253317053
1248434,21.63685981805834,21.574503991102233,21.544552007599364,21.489156036722683
1248546,24.258282190568995,22.780591148269743,22.33465126782325,22.51810824831573
1248660,23.388829669236756,23.901628784825633,23.81329407411687,22.688410296202687
1248752,22.761139781793638,23.50051058018535,23.245087571312915,23.205844542237728
1248847,23.588394009167594,23.999648400605757,23.43071506988535,23.523508366859
1248944,21.9930302124154,22.268724720790047,22.242030627872644,22.15258630427543
1249043,22.264696010398595,23.764752720826866,23.22930901358483,23.574635443602247
1249146,21.54162870556995,21.383695914777302,21.68206260265595,21.73222305404981
1249239,23.539737574001368,22.867580772427953,22.541814051031757,21.372761378274394
1249339,22.06565071512028,22.374630854949242,22.184265523266834,21.25057616057901
1249437,22.67164777405084,22.957210903279318,22.747090076384975,22.8534615310051
1249522,21.82510912016762,21.842745593364654,21.79918020313081,21.839254382024457
1249625,22.594621441592935,21.330868763565334,20.32140335728334,21.881478595196075
1249710,22.47594789796419,23.112219334012323,23.228586605907267,23.05473045309041
1249794,23.10821959958807,22.420267530723812,21.878411888251676,21.40629743396078
1249879,22.07280623181105,22.200046731739615,22.173361627444926,22.335770679766824
1249912,24.222364526090157,24.518441999967635,24.422345973462615,24.150824939388862
1249956,23.514875395156754,22.441560154651093,21.679815863717113,22.7668165209961
1250093,22.971531731984932,22.233163249755385,22.729162833906727,22.615866500585206
1250242,22.52557479818358,22.556182536524425,23.428721157334493,22.79601059885121
1250355,21.118299047366612,20.664340927717866,21.584409690704266,20.15297543740465
1250454,22.538175532796345,23.269579802073622,23.07489611420083,22.490379694914253
1250544,22.294383363140827,22.424209235028535,22.094037110356897,22.53708522733364
1250617,21.988818240877592,22.410825413370798,22.183291841529275,22.410125551158316
1250703,23.86330698694904,24.12244286853969,22.391299574943623,23.72296747371876
1250816,24.183238887314186,24.417700220766267,24.27876212056611,24.476078430410148
1250914,22.45867014760684,22.7712957404012,22.988373831795432,23.533756784689903
1251006,24.346307528446566,24.891397809388817,23.939307194319,23.911105716346704
1251097,22.198153986142643,21.29310179863334,21.18444266767945,21.581703397675774
1251156,22.77920017831196,23.835539401078744,22.96524728074174,22.867123908880394
1251268,22.74725367300077,22.36999754974675,22.408427761594595,22.47435614250425
1251431,23.196524683162348,23.963318553910696,22.700083246291534,21.888194193075005
1251586,24.228588966096904,24.83037084871912,24.192540482629006,23.823753266272696
1251683,22.838633306230264,23.344853446305866,21.758337024346172,21.704006801956222
1251990,23.60080187786553,22.236565214640382,21.782456246694746,21.70823990074991
1252137,23.545239579447006,22.109460293308096,22.970476212047167,22.538490463895645
1252262,23.52568435936441,24.976160308451956,24.333421352975208,24.106306364652752
1252468,22.320294981734687,23.255183887983737,23.24661980182805,23.02504402561889
1252567,23.222148704381723,24.44770409110862,24.404382783683282,24.176352749850693
1252713,21.811203348720476,22.031621294441347,22.05803606269491,21.311039924537972
1252836,22.51428412362434,22.355454513919753,22.430505141624252,21.831718605421386
1252961,22.950498779232152,23.075633832051366,21.872852613501763,20.98687209972957
1253043,19.903250942448445,19.463420136517154,19.112089833711988,18.851707292835187
1253206,24.38788522741891,24.954601566147723,24.960971988741218,23.631055466485495
1253355,23.554491122125583,22.2296872631535,23.08982132373197,23.08411662339394
1253450,22.616869613032875,23.213190919843044,22.54728912330387,22.635307293066045
1253582,22.891824595115757,22.16663183603439,22.59854957546531,22.141135931903946
1253728,23.224241069166425,24.113048752921824,24.368292095169505,23.90273478462052
1253871,24.755642352637807,23.961898690215065,24.18410913491404,23.525768138538396
1253964,22.69743642764746,22.368072826312797,22.94204828056941,23.567327590170944
1254034,23.26359667852907,22.541949463379744,20.906600945458756,23.136278549647134
1254125,24.411368271841955,23.457525373026684,23.966708670289336,22.994365928827094
1254267,23.142519835618728,23.127979987603496,22.074052308942314,21.24697515591981
1254356,22.47807387515562,22.06659720776442,22.090457265251686,22.29115387192465
1254524,24.04730259189292,23.840379464872797,23.33043405262322,23.390332418548986
1254671,23.112677386137563,22.618345751813983,22.640435503124174,22.095906298238525
1254779,22.39770337312869,23.893996576293244,21.144524198915857,22.73536194774693
1254948,22.396123545705883,21.999036689419032,22.147944549726724,21.988140418278
1255109,21.865201848562723,22.414933690562222,22.613814821453417,22.298704348682207
1255277,24.104448817228302,22.440531800525385,23.815078896259415,22.547504618041152
1255399,22.751844415057732,22.408527558111487,22.59250306980306,22.260333866303643
1255516,20.1829610240853,19.44242893256937,23.264145224089546,21.695745076248155
1255611,22.991032904163085,23.368610624470456,23.302543822507687,22.49070259044221
1255724,22.791073517948455,23.107706415380623,22.981720662014432,22.67293294770128
1255867,22.690582157168603,24.16895435074379,24.686215510239713,24.16215793657094
1255988,22.97717856789485,23.17619711540125,23.301839190107806,23.346201819782095
1256098,22.102963383189433,22.13910943157954,22.106887098812013,21.467463469164386
1256183,23.908281746606026,24.213225767612066,23.4213144771291,22.277269360393202
1256294,20.91156712877392,20.10131132549897,19.68996280278148,20.789188464930767
1256432,23.157475851000854,22.40295303156586,21.50150801974172,21.636467643156205
1256621,24.314663130302595,23.71187228698391,24.125689443414007,24.170470460008143
1256807,23.53148034219193,23.143717407475933,22.8924789815975,23.035608000093394
1256988,19.532962188881363,19.06597317921767,18.628412350463122,18.22014466368234
1257188,22.92170159515934,22.38914066276223,21.81200964553594,21.869384873817204
1257368,22.65820054396847,22.934634752681426,22.93546138753699,22.079935478063426
1257540,22.352133201434505,22.633206307432612,22.855553436431755,22.81598653250505
1257759,22.29330579837972,22.87728105754303,23.14678607240378,21.95839785418638
1257926,23.238465634923326,23.054495212205467,22.73607691797016,22.141370002445925
1258094,22.733879548210197,22.659080130322305,22.29519223912235,21.378775271222285
1258240,23.629118600264157,22.306126048870517,22.219996511284528,22.415034086900985
1258411,23.535840677928572,23.16340040253075,22.155981823738422,23.71466039775147
1258519,23.929784559365878,24.086514057863052,23.959480847024423,24.07399487506876
1258928,23.141401985645587,22.75450388815829,22.76049092581151,22.921477471260836
1259117,23.749889333503496,23.9943465438633,24.288190188409608,22.877296426338
1259330,23.312640579523052,23.34677005733599,22.473932068207375,21.830018524086043
1259541,23.31303079771693,23.17258024770459,23.08567963722342,23.18777499290491
1259655,23.323735975794214,23.687712131150334,23.784065506884577,23.664109634965403
1259882,23.927194557872866,24.459651248492143,23.712502304803298,23.878543350639376
1260051,23.59650109889493,23.060227863340256,23.247937954394505,22.5493550955653
1260213,23.720558888594233,23.869996930683516,23.79092479376262,23.87614973431255
1260335,23.226528257148736,24.097475718479643,24.29616671535656,24.00449873195143
1260463,23.792351845135883,23.69131669617813,23.655578152073435,23.343483133864673
1260691,22.46580075677202,22.482231542564858,21.50276398230376,21.02825653265471
1260967,-99.9999,23.5678209944988,23.74629060231764,22.160658141226314
1261153,22.243058462791396,23.111380073350574,21.758337024346172,22.974956664247753
1261264,23.135011202468384,24.925526322920362,24.540189120607497,23.377831987795744
1261522,23.078164320851144,22.47594789796419,22.96963922757405,22.915443548246085
1261939,22.954517771850995,22.78394240589732,23.06396308308062,22.483300180647937
1262135,22.472872606565193,21.884615585534746,21.948683791182393,22.19979966467637
1262276,23.379807761626203,24.800600200849768,24.16895435074379,24.28695089199485
1262535,23.087935083860952,22.88183974557309,21.941649602804056,21.405068978901628
1262715,24.395138166889332,23.00610410399368,22.894101066673315,22.974620408490857
1262846,23.123054253367222,24.002287411666938,24.13221186289649,24.373035433282414
1263125,24.206670161385258,24.85147015640336,24.104448817228302,23.966289564206484
1263323,22.79765177271961,22.51449316554071,22.425424951723354,20.43395446681659
1263580,22.98706373756913,22.7310551207447,22.721946126918485,22.194132584362304
1263792,22.227488731146536,22.232144735417318,22.158357095315303,22.67820404878103
1263916,21.84815245022397,23.07725857789105,22.36327589262505,20.209523350048656
1264095,23.454905920853168,22.217482649997663,23.433174153550084,23.08183197658132
1264559,24.812593392170935,23.34079479107066,24.382769199616003,22.268023000807787
1264924,22.72249238248298,22.833705700154656,22.34157276603574,22.020045797999174
1265143,22.82837421214746,22.832554711653987,22.69948290892311,22.898825134893954
1265369,23.78619328951899,24.400875557083346,24.091957532106477,24.143696567752592
1265527,21.545227734985506,23.296670735077086,22.734984417612942,22.256596388586267
1265837,23.76729636816393,24.220668311394125,23.69245575679147,23.792744613314213
1266047,22.876205782143064,23.34133664027222,23.69509646049944,22.758863589969803
1266334,21.856883837731573,21.756528970298433,21.63607560985902,21.152874733854883
1266518,22.007143337568593,22.452105380651794,22.846119170357067,22.38747534773544
1266757,22.10560278488284,22.350334448972653,22.39110313271317,22.497505674105515
1266982,23.00311449765101,22.705029065154626,21.292066284768715,22.980874967644688
1267228,22.66176097735797,21.7332406389259,23.30598261819877,23.080756329119126
1267459,23.97533619100353,23.142774945116297,22.115310465802555,22.386790371512163
1271297,23.013048172976347,22.99351033121252,22.001983802095857,21.714331003428192
1272960,20.99852057892656,20.67899378696634,20.05961815977179,21.246564371967594
1273039,23.098679929290817,23.06152007075847,22.66147117722152,22.94248883087156
1273173,21.749163579994175,22.90009568992153,22.675239893449042,22.46338368828992
1273243,23.053193261668184,23.34757556996266,22.672398334273833,22.973276425890873
1273318,22.97642058979734,22.36836131740118,23.418730234230694,21.89713034397075
1273449,22.438478009683607,22.633685121839566,23.2004913755146,22.73712999535996
1273677,22.65188847046273,22.477010366201196,22.45731225905985,22.35061826447675
1273797,23.336000623416005,22.381520744498893,22.782124684173453,22.139265182003673
1274026,22.2942036947299,20.227514804649374,18.36328347383231,21.619833272987016
1274160,21.812701233990616,22.174004740867996,22.052557631767076,22.646967031036695
1274252,21.993302514430685,22.876973727319978,22.2049999164468,22.9367593389226
1274353,22.831080868044936,22.89081263101532,21.80626347597247,23.32505836110435
1274554,23.04699428955104,23.55202777022839,21.01435019719113,23.32329553836324
1274655,22.623552431162228,22.489196565543395,21.852329970594205,22.83873712991715
1274765,23.285130890331438,22.96703197530222,23.1112656789622,21.21792226863119
1274865,21.010240323893502,23.170122006416534,20.855210157925114,22.486726907878708
1275115,23.153246748913226,23.390110570595645,23.366727467653803,23.449920262184257
1275332,22.971665839717904,22.84695578859546,22.738630368694455,22.296361680443567
1275425,20.61428209208474,19.867399978393134,20.19143657832103,22.309856010592934
1275474,20.904326104480752,21.578306761468035,19.692577264015632,22.866941217275595
1275527,20.492484503278348,23.332862993691634,20.738637123366686,23.64717564687153
1275697,23.325685316744472,23.370593881549723,22.671762232756535,23.645802324288347
1275965,23.654131300403055,22.27709250158767,21.860673286795926,21.55969868597637
1276447,20.90765248178132,20.8858303960456,20.267760905178076,21.931440260165843
1276694,22.892260808944346,21.979434235161044,22.947379505926513,22.857905996493564
1276947,19.934177653194126,19.718571275337553,19.134166472011195,24.046084260508568
1277273,22.86741323347156,23.705262604106075,22.382787022905724,22.43244186352824
1277693,23.50570720140904,22.37588911857675,22.390808535993205,20.712081605378856
1278453,21.850657033121834,23.4579975463051,23.39790234779125,23.16845277202006
1278932,23.59414886058849,23.410913706659763,23.181350197855227,21.938602602647894
1279219,23.20297793775134,23.32308697245024,23.466531968334465,20.623189171724505
1279962,21.8350090737623,21.070698812659224,21.81529862122197,23.762110856439524
1280130,22.65940701539997,21.747642179798618,22.416038561211465,22.6182852148666
1280507,24.116267317131726,23.70226846627411,23.252053960818472,23.58815734932147
1280695,22.302861492550583,21.757350439812356,20.74258885185929,22.812549531197263
1280949,23.723201926959018,22.49081024362804,21.71691427076319,23.25963345397211
1281337,22.530443453660585,22.557223527365384,22.72965907236801,22.348822018005805
1282060,23.044732562684164,22.354789438122687,22.89855866386433,23.008789662763625
1282388,23.258410187556972,22.64844734597968,23.360809585669116,21.915606592586222
1282645,23.086107997983216,22.45626888380681,23.140402778724344,21.722046283917457
1283152,23.46917965468756,23.804413710462036,23.188614039293256,21.43893939057622
1283723,23.708165908459033,22.327403087534822,22.432339844622387,22.740430848085058
1284083,22.32250550751644,23.495447340870548,22.533260964675428,22.084294831708572
1284526,22.894850539462915,22.976386914160578,22.35109145524683,23.29145924543362
1284849,19.88132606345036,20.16208867068362,21.278975777742005,22.40902667833577
1285470,22.43632570234736,22.952473473915095,21.470319676541898,21.93099016075853
1286091,21.32195413923032,23.252618419476754,23.50611852225578,22.571995989951883
1286403,21.37985822278447,21.643351239652205,21.789600199003296,21.78464506199166
1286905,22.694679133009092,23.15100981064849,23.00903255677018,23.53299744007001
1287318,20.640265704418162,21.098141747363222,22.827625190502463,22.890408109324813
1287738,22.517026870635338,23.212876847907438,23.344877087555385,23.452031803986788
1287977,23.53710986873731,23.47788294418397,23.16084309540469,22.549298285537674
1288166,23.44234218926054,22.21039148971796,23.145821262278304,22.17956746312568
1288366,22.410925430523903,22.367880541497847,22.07912464953514,22.184752691778492
1288632,23.09971689968841,22.610624327928747,22.297622489051292,22.32149179117133
1288746,23.6381870178745,22.627501364932616,21.23705719780793,21.932212293527186
1288797,23.241599570510882,22.9588333079858,22.56586441989898,21.257606726846987
1288913,23.448696926644867,23.22735537166364,22.606388860097457,22.51359127247573
1289075,23.946072438684,24.188008205945675,22.85615617117661,23.489677969772526
1289166,23.78516434057062,23.17563055283047,23.3344540905223,22.07236678110156
1307211,22.872787344761083,23.038724224067582,23.03676441089149,23.28880672088115
1307733,23.320356141379108,23.27879471531305,22.874456895504025,22.35147015640336
1308221,22.715942138380314,23.300385910158855,23.3733813958017,24.6711137255969
1312564,23.169297124102158,23.687614876365792,22.53272373190984,23.08567963722342
1313636,23.284169161199255,23.066173819652715,22.282944107252344,21.94639919797065
1314068,23.81489663707167,24.856881049671887,23.397728588295838,23.468994106331174
1315042,22.463173762495614,23.157535533616954,25.08543237824636,23.364317932255723
1316133,23.82529775156616,23.908838004645954,21.946855732197726,22.328051592476097
1289966,23.135790933339454,23.300522072549114,23.75188233022971,23.44267844661959
1290031,23.765065999313332,24.371391162416593,24.171735503616826,24.32545905663544
1290105,23.444102227357497,23.762944435140554,23.76353527417243,23.331180840515966
1290220,22.225210342440516,21.8337152002272,21.838722809820567,21.768252492390175
1290360,23.23754434831331,23.36783765214644,23.21936514236552,22.682704051182924
1290492,22.409526028114502,22.500271467986103,22.614598829278467,22.37472759270533
1290723,22.386399150463063,21.93614530703192,22.72409276041914,22.078388057780458
1290795,22.580580310706956,22.449511275617013,22.237332127974692,22.312319343234705
1290881,23.25878139062314,22.0401891206075,22.882580799235342,22.96945517754699
1290999,21.6061157006423,21.86073354354344,22.24417304974614,22.091351120575027
1291095,22.74313038662129,22.81321577810555,22.082667262822113,22.770557205930697
1291208,22.993373498142013,22.72813084800292,22.12965065874695,22.829844383669375
1291290,23.24364364399247,22.297262108596648,22.937961326974573,22.93512093225464
1291368,21.544011728323976,21.5436966895258,21.84946365401207,21.785375648766394
1291442,23.614928560447815,23.01686894948739,20.90812851155416,21.504108171550616
1291530,22.49577386441962,22.202933342666775,22.261204894192122,22.328329641785253
1291628,22.075373245346253,22.25071209412244,22.120579742762054,22.004182205691308
1291718,22.96933807104477,22.84002833920349,22.926531483305318,22.788563799788392
1291843,23.03523465354269,21.340379464872797,22.378312962519427,22.110521619105956
1291919,23.012003727114276,23.213295630680797,22.254602541348667,21.956619200296593
1292022,21.72677647336186,21.59799596758037,20.975347267548635,20.893443058976814
1292226,21.438326661085313,21.660803744108584,21.601454860856713,21.69672902556023
1292319,22.86896776901064,22.784704217171374,22.43244186352824,21.80094669378986
1292394,23.023636195277863,23.078071863475714,23.116157251567223,22.92425025405293
1292515,22.39277402567689,22.63280132164444,22.602277214081518,22.435609213663966
1292681,21.807295544685886,22.351375468730097,22.2532176735528,22.25036695028905
1292806,22.838870632104545,23.051189141688027,23.06378057880143,23.02200188375281
1292929,22.17456777776866,22.5161338911559,22.392282319584176,22.26356016587688
1293031,22.97842617248487,22.966965204937686,22.67421964440021,22.212055836184376
1293139,21.023842851213082,21.688470866677697,21.94242893256937,21.532371213818767
1293227,23.511011462949668,23.608821599414632,23.59376227122896,22.499782874470878
1293280,22.696499202508726,22.673607954835703,23.075504695238052,22.77868077797008
1293377,22.279216711029758,22.724720218573438,21.921007486087724,22.758436473789715
1293518,23.591119311559922,23.524177438644006,23.366896335560632,21.712279317279208
1293848,23.39472941781144,22.21865506097673,22.14927997047033,22.44826830329493
1294021,23.589104298374473,22.738887397307728,23.29755307042087,22.65192593397196
1294319,22.523642309619845,21.82307006893291,22.825088234069202,22.390219582246864
1294538,22.817774590525044,22.756399651229373,23.253661268594996,22.721986087520058
1294661,23.192325891446337,23.15302879126538,22.736279353543818,22.30313316431598
1294762,23.33482880535078,22.587289865330764,23.12716715142001,23.151444959610533
1294852,22.28882742127981,23.08899919260903,23.142755319180544,22.794784905447095
1295016,23.163800526436056,23.2420295820832,21.7281622249281,21.499302776089763
1295270,22.965930789027258,24.089185458156248,23.2034136722378,23.267156184391986
1295337,23.877345882854648,23.870687382983263,24.243577472659865,24.011247189235934
1295446,23.891177599312346,22.40643375514844,22.657434627900898,22.965530634399435
1295572,24.113720500639317,23.93857171138836,23.955988661397754,23.351279132208184
1295761,21.08712256859406,20.2288142614357,19.154406752797357,18.821220657557596
1295880,24.326743122826645,23.97461812544483,24.023942920191306,23.624215049637733
1296099,23.473216544520124,23.631763438236696,23.468437651443402,23.192510790277268
1296267,23.158192259014,22.80874816781927,22.62758684010806,23.789677660589724
1296406,22.798037451661266,22.86941015147028,22.822513352827386,21.82016376545559
1296604,22.95463329062531,23.047677323408756,23.23211821951582,20.96613537168158
1296786,23.909354785274907,24.24606868810931,24.545748238960094,24.596804652730725
1297031,23.52540514213135,28.128696562098188,29.91835238490019,29.395138166889332
1297169,23.394803677341002,22.113635768947724,22.768511442927753,22.40782917504736
1297281,24.179101966130496,23.560414536753644,22.468223218145532,23.377953845078753
1297383,22.513459350942412,21.682471600618975,20.968172773129147,20.688409334037125
