CID,peakmag_g,peakmag_r,peakmag_i,peakmag_z,peakmjd_g,peakmjd_r,peakmjd_i,peakmjd_z
1702045,23.42662893360549,22.95923100142015,22.358023629314044,22.18735462206982,57999.315,58064.205,58064.207,58100.122
1703076,24.511011842486187,23.199891309750527,23.19105299884356,23.049440817366897,57627.378,57761.07,57770.139,57680.14599999999
1705094,22.428571868268655,22.73170005669531,22.768177806540475,22.584141064815412,57999.264,58010.195,57998.23,58092.057
1706103,24.664557231058083,22.613260327037853,23.35199280633867,23.411441440130787,57671.094000000005,57671.096,57773.065,57773.068
1709066,24.43776132287629,24.273689228908275,21.961699371675174,22.01426929612007,58136.04,58071.057,57995.244000000006,58025.163
1712055,24.14502957737953,22.75679845746221,23.152157397952834,22.99963412915473,57681.191,57708.08,57773.065,57781.059
1718059,23.007697311674576,23.16514201694297,22.856804484430445,23.380540443095043,57784.05,57782.085999999996,57791.075999999994,57782.123
1721093,23.89497710214762,23.345420978420417,22.63009303048873,22.72121377641933,58064.317,58143.085,58026.33900000001,58026.34099999999
1727039,24.07316229071042,22.810871243461676,22.95986098075988,22.86077819619571,58122.1,58092.05,58045.102,58045.105
1732032,24.124816275120782,24.275080520783167,23.323063800932847,22.510002131181352,57998.125,57981.219000000005,57981.221,58026.054000000004
1734033,22.37260135057087,23.47863143283222,22.825659631778723,21.99473322152441,58117.057,57998.127,57981.221,58025.072
1738038,25.008895952481254,24.92431049277678,23.71187228698391,24.072284143763014,57623.272000000004,57782.085999999996,57803.04,57789.081
1743019,24.72352572425188,23.389174378666052,22.878711286958875,22.95951278909806,57653.292,57789.049000000006,57789.052,57789.057
1754019,24.239959158698085,23.670185612648456,22.856412434799445,22.332788142175573,58007.306,57999.344000000005,57987.292,57986.386
1770181,22.42522223771889,21.567168063627108,21.767920513728438,22.13003669829049,57981.217000000004,57981.219000000005,57985.242999999995,57990.254
1770273,25.687713624717198,24.49105806255507,24.064366754745606,23.871954353715516,57989.395,58036.140999999996,58021.185999999994,57998.344000000005
1770376,24.008063657424934,22.7445982775114,22.428775208695274,22.670097411922892,57998.125,58057.029,58057.030999999995,58052.028
1770611,24.09026525556475,22.727983501485816,22.73012869596932,23.07592905959943,57986.320999999996,57986.323,57986.325,57996.376
1770764,24.1701670687418,24.086794948569544,23.868311004560976,23.81646506684754,57986.41099999999,57996.393,58007.374,57992.291
1773066,23.346178149670045,22.176581010692537,22.10198466588419,22.332881222565252,57981.203,57981.206,57981.208,57981.21
1773181,24.593588983692452,23.426858371046155,24.022309204696658,23.696141473921237,58008.210999999996,57999.258,57989.404,57982.385
1773283,22.835449261663832,23.311012359033136,23.492978740243505,23.030941517633856,58085.096,57994.305,58007.09,58007.092000000004
1774108,23.557908957323285,23.61945531606456,23.455691093150012,23.560414536753644,57998.244000000006,58086.109000000004,58064.123,58093.085
1776097,22.84643282665529,23.061884350649407,22.928028129537616,22.812071823183064,58004.316,57986.289000000004,57986.292,58025.163
1776310,23.24586420668563,22.454393331355227,22.798623374378433,22.54434453714097,58092.060999999994,58008.306,57986.305,57986.308
1777122,22.66079108074586,22.134059667311526,22.02641459149743,20.07954005912726,57990.388,57996.253,57999.23,58101.051
1777338,22.46559036316517,22.396616994882564,22.443929072036283,21.794011238143685,57996.384000000005,57996.393,58009.359000000004,58026.307
1780021,21.434535436888723,21.165824005772688,21.284526172720298,22.11105267130767,57989.364,57989.365999999995,57989.369000000006,58008.33900000001
1780129,21.490354941041893,22.239892425194977,20.013613260956408,22.811377350152863,57638.094000000005,57752.060999999994,57641.094000000005,57627.37
1780202,24.110700903465098,23.68189220902978,23.66782753238506,23.262653827969388,58025.038,57998.113,58021.051,57981.21
1780282,23.259480470277712,23.101510366436894,23.487222437190244,22.349767040438827,57995.239,58008.386,58004.32,57995.246
1780449,23.78878772742015,21.81610796617541,22.931496036426836,23.426450515776967,57991.297999999995,57991.3,58008.320999999996,58008.327000000005
1783036,24.49978984084462,23.75581029387233,23.524400554227583,21.3727229349282,58057.027,58117.059,57981.221,58026.054000000004
1783105,23.40472573133772,22.50658865487759,21.528992041118414,22.646382924369103,57995.239,58004.318,57995.244000000006,58025.163
1784132,23.595756168365018,23.912819586007647,22.192577264015632,22.890501447107898,58008.383,58026.152,57995.244000000006,57986.294
1786028,21.95497489253909,21.466163863922144,21.06448762303454,20.3788344054956,57991.297999999995,58123.045999999995,58076.249,58015.255999999994
1790067,24.243956202123442,22.50786745119759,22.55418343200484,22.395827583810973,57276.35400000001,57315.263,57250.395,57250.398
1790227,22.70379704624809,23.821697364276563,23.185220919262377,23.218796655495204,57999.264,58129.059,58057.084,58122.107
1791104,24.41048473849474,22.505824282580775,22.79064773347336,22.143713487501564,57781.037000000004,57627.352,57614.225999999995,57642.149000000005
1792092,24.59553220313619,23.769111922584074,24.088012982064726,23.768029207413928,58028.21,57999.258,57999.278,58003.227999999996
1796037,24.206356485669065,23.317286382098736,22.77927038660871,24.20416328943466,58008.210999999996,58064.112,58100.043,58118.070999999996
1803037,23.256534279232763,27.472449111209357,25.34450751056289,24.449533580241813,57615.356,57746.085,57791.075999999994,57668.122
1810079,24.74254442370434,21.640887799368734,24.79573182475663,23.227907131601313,57739.115,57708.094000000005,57625.253,57763.085
1810260,22.544842290681917,22.51853889226767,22.789853382265154,21.994937762239907,58004.371,58004.373,58028.181,58026.34099999999
1811066,24.585035443063866,23.671462386224675,23.034346249568173,21.39851434540042,58085.11,58057.029,58099.148,58025.072
1812049,24.23672908033964,23.58470208015777,22.67504852371121,21.180699747400016,58099.144,58117.059,58071.044,58026.054000000004
1813051,22.26277450748337,20.74640386383912,19.19693628645706,20.26393290508953,58122.114,57986.303,58030.378,58030.38
1814114,22.83678098144522,21.809247688573066,22.374050609346355,22.06216310335289,58004.371,58004.373,58026.33900000001,58026.34099999999
1817025,23.212332671677757,23.292787941783565,24.020369602353405,25.010122674173097,58036.356,57999.258,57989.404,58085.047999999995
1817288,24.247425010840047,26.100412912772512,21.996029297316202,22.97908427114877,57996.251,57990.39,57995.244000000006,57995.246
1826041,25.662001128944215,24.333127585229494,23.5995756147875,23.087468698315778,58099.203,58003.348,58064.251,58003.316
1830070,22.96473076731041,22.768914723730312,22.548628151600575,22.473720093156967,58117.15900000001,58092.178,58026.33900000001,58004.378
1833121,22.808603891607195,20.715433939048687,19.06322076214934,21.915606592586222,58164.03,58026.337,58004.375,57995.350999999995
1833510,25.342853571619294,21.683034224504013,24.288923165388702,22.40176220478922,57991.297999999995,58008.319,58008.320999999996,58004.365999999995
1835048,23.73326399241083,23.13222823502315,22.602575501455235,22.999513722100904,58021.047,58117.045999999995,58057.018,58081.051
1837099,22.939278543851138,23.303817867191448,22.05644735629208,22.98436347016513,58004.371,58108.05,58026.33900000001,58099.092000000004
1839116,23.76820376588064,22.764348338882527,23.72009117244599,23.863650037587952,58028.21,57999.258,58021.185999999994,58036.152
1847025,24.45228360707687,23.94106620066816,22.782589393161125,20.647732024541533,57996.35400000001,58134.09099999999,57999.306,58030.38
1847174,23.71512577975806,23.51689562751041,23.2705949213634,23.433251089730817,58122.114,58021.28,57996.358,58134.096
1847285,24.22183417427971,23.94028861387715,23.9900122618408,23.343648424660728,58010.204000000005,57999.258,58045.127,58045.181
1848088,23.406225643445055,23.368731451121754,23.536799485059838,23.39606686705456,58010.193,57995.41099999999,58010.197,58026.17
1848276,23.831793880954645,22.99359586063953,23.15000172649508,23.03900958273138,58092.047999999995,58092.05,57998.23,57991.267
1848355,23.913817266967303,24.191921329713065,23.6110850281764,24.24715361071246,58008.210999999996,57998.32,57999.278,57994.365999999995
1849107,24.944960650455698,22.081115947007937,23.861593357734286,23.135556955275604,58137.041,58008.319,58008.320999999996,57991.307
1849263,24.270579189571205,24.011116175072743,23.32341142562917,22.94053219634534,57999.315,58092.077000000005,58036.269,57999.322
1850066,23.92666921792917,22.43960711385082,22.06100305120406,22.523742181615365,57016.105,56920.064000000006,56990.032999999996,56961.015999999996
1850143,23.088607031197487,23.348808687549564,21.821441580641046,22.423197176598844,58064.014,58040.002,58007.09,58133.054000000004
1850279,23.05064812205815,24.21849890184685,24.205572692624397,23.766459442832165,58040.268,58008.319,58123.049000000006,58008.327000000005
1850471,23.606231995235856,21.603877902949463,22.717705353948176,22.54761805350574,58028.191,58004.359000000004,58100.115999999995,58004.365999999995
1851092,24.210021686600214,23.904712590845005,24.099131922560588,22.265833044430245,58036.019,57998.127,58107.105,58025.072
1851148,24.934893197487156,24.56165542801995,25.27288599067383,25.22598959334593,58007.306,58092.08900000001,58041.151,57998.293
1852024,25.23073279637394,22.820527845895764,-99.9999,24.55277336237773,58057.013,58086.049000000006,-99.9999,58025.045
1852107,23.391442338776816,23.488247149179994,23.335602063355367,23.047731265439523,58057.027,58081.117,58127.052,58064.03400000001
1853151,23.586915730741964,22.86086902111355,23.168492964375915,23.60463914707251,58015.246,58015.249,58015.251,58004.365999999995
1854284,22.683140941312043,23.55291507858457,22.212222411239132,22.66707929209845,58122.114,57991.276,58036.218,58030.38
1860029,23.063251489807705,22.41794962640359,23.657720514265943,23.188818783151895,57999.315,58004.359000000004,58100.115999999995,58028.200999999994
1861078,23.00506631362146,22.879912288640902,23.445216666956558,23.188818783151895,58036.264,58021.293,58021.295999999995,57991.307
1861180,22.620672927664067,23.269293092463656,23.39364086116442,23.28162357610493,58028.164000000004,58007.26,58041.133,58054.100999999995
1861276,22.218571275337553,21.84410962100327,21.34482897978264,21.152403896076756,58045.282,58003.348,57997.254,58010.255
1861424,23.515345524568485,24.334538395872734,24.212384437694137,23.793280435367606,57998.244000000006,58086.109000000004,58140.035,58100.087
1862033,24.61325551600903,22.57344717546323,23.24474257827518,22.897117718905378,58064.202000000005,57996.372,58092.079000000005,58008.327000000005
1862163,23.88988801020481,23.014826040045918,23.078367754795487,23.413051354635122,58064.202000000005,58028.194,58028.195999999996,58036.274000000005
1862257,23.48574101220293,23.549855496783245,22.040686854886054,23.11571687218512,58028.164000000004,58029.164000000004,58026.325,58019.200999999994
1862366,22.542344512552866,23.745196213509438,21.810742876379475,23.153940541755613,58137.041,58076.247,57999.319,58021.297999999995
1863078,23.011516662671777,22.804600668618924,22.022770707694576,21.758282190569,58122.087,58129.045,58092.039000000004,58025.163
1864084,23.38875581716689,22.737211043635355,22.859326029856057,23.022809945424214,58026.182,58036.140999999996,58028.295,58040.242
1867075,23.740148965097777,19.959402022393405,20.118139939962752,21.994324255656775,57631.231,57681.096,57681.098,57714.193
1871021,21.728428918502367,23.002631403779585,22.316162337353042,21.587731776104917,58026.334,58117.162000000004,58004.375,57989.371
1872128,22.836292494511632,23.123921878349496,23.60496954608612,21.839549812410425,58026.320999999996,57989.352999999996,58054.099,58026.33
1874045,22.671215483357706,23.10759240737862,22.033315331250638,23.158968901509,58026.334,58026.337,57995.348,57995.350999999995
1876220,24.691432662488946,24.58148510691927,24.51121947331482,24.779925705393214,57996.384000000005,58021.202000000005,57997.254,58036.304000000004
1876398,23.71213751308795,22.685881937198566,22.37608282708837,22.636254680076803,57996.251,58026.152,58025.16,57999.235
1876529,23.551427102107112,23.842246788194874,23.85400978143437,23.89454556167285,58036.356,58036.140999999996,58036.25,58040.242
1876616,23.860832612043996,23.514847746823953,22.695289816194162,23.36653450791548,57614.208,57760.053,57627.35400000001,57723.139
1876701,23.511535047977144,23.440352643416016,23.418780846584085,23.361169510157676,58040.268,58057.205,58092.079000000005,58064.212
1878141,24.54939849761065,22.94990707049063,21.987598464710995,23.40155773566086,58137.041,58004.359000000004,58082.191,57996.376
1878237,23.93091963073585,22.733475608449808,22.9651472912215,22.529650949520473,58086.047,58117.059,58014.069,58025.072
1878348,22.770989117935976,23.42192342923579,23.01583828393265,21.585204194559143,57999.301,58008.306,58036.218,58030.38
1878482,24.85535947814528,24.213857193163307,25.026286464709514,24.715642843926624,57999.33,58117.129,57997.254,57998.293
1878559,24.371634601028546,23.701053426765043,24.90325094244844,25.264500704442966,58054.081,57999.258,58021.185999999994,58118.070999999996
1878655,23.995335982000974,22.912756651646284,22.58403547983634,22.707497304947637,58052.078,58004.318,57996.255,58025.163
1878733,24.439379747593517,23.03438177177347,23.73282456678375,23.352587893338914,58130.043,57996.372,58008.320999999996,57991.307
1879225,23.698561926787033,22.870845321103225,22.244859518562027,23.823606286956814,57999.355,58004.373,58004.375,58019.215
1879386,22.96162022597739,23.146470938083635,24.857642635817808,23.81504244197416,57999.264,58036.23,58113.068,57998.235
1879517,23.556356673366604,23.089540981814856,24.085671821495804,24.151470782170808,58026.182,57999.258,58100.043,58009.319
1879634,24.1455237002683,22.82000287773872,22.995582037089587,22.791385866053922,58036.264,58004.359000000004,58092.079000000005,58100.122
1880154,24.084549855027213,24.506522897166757,22.6501042075675,25.191980651167505,57625.3,57625.302,57721.042,57778.068
1880313,22.066451539795494,23.06305086830635,21.658950737843355,21.763669106645324,58026.320999999996,58041.130999999994,58026.325,58026.33
1880429,23.439062680089723,22.45127459250623,22.519345428782618,22.3177217103648,58044.299000000006,58039.203,58036.218,58036.221
1880546,23.82920553608772,23.450363084917047,22.989412822038425,21.873218283852037,58086.047,57998.127,57981.221,58026.054000000004
1880633,23.32759162665308,24.148493169358133,24.158900700458055,24.248348279058696,58026.182,57998.32,58057.117999999995,58052.1
1880719,24.708729690656632,25.188061651980878,24.673924330854646,24.099605588131645,58057.18,58036.140999999996,58036.25,58009.319
1881082,22.962251593552693,23.206822579919674,22.77489806287385,20.667267766379034,58004.316,57996.253,58025.16,58025.163
1881187,23.705855830556168,23.985311357759212,23.082166015001988,22.492210707250486,58036.227,58092.05,58045.102,58122.107
1881269,24.76207662142061,24.120267770240098,23.34433346901172,23.39065294564109,58036.361,57989.365999999995,58117.164000000004,58036.371
1881343,24.275526110982725,23.318416336515664,24.309707527091142,24.366957968744675,58036.356,57999.258,58118.051,58118.070999999996
1882070,23.4010845774509,24.33600994228102,23.224071839348092,22.989549156831224,58057.066,58122.08900000001,57999.23,58097.057
1882153,23.856127848972477,23.05333784576558,23.280910097383835,21.477450905171267,58117.057,57998.127,58045.02,58025.072
1883036,23.738041530815966,23.499910469713456,23.442807804107826,22.294473208496893,58129.043,58004.318,58057.070999999996,58025.163
1883115,23.638063128420107,23.199849938126892,21.86031181652133,-99.9999,58085.096,58057.015999999996,58021.051,-99.9999
1883211,22.468434122614873,23.216000667479843,23.007004325402605,22.695003921729324,58028.191,58045.259000000005,58045.261,58045.263
1883281,23.674885153931523,23.033050483804416,23.581110822763037,22.796452758067893,58057.312000000005,58064.319,58008.335999999996,58026.34099999999
1883349,23.20809326315116,22.986451767874343,23.946771865202848,22.62206920135896,57643.218,57784.03599999999,57709.102999999996,57680.136
1886087,23.717888934698003,23.592989505214305,22.71153998995209,21.473647380265216,57999.315,58064.205,57996.374,57991.307
1887049,24.601608470944434,22.728372003626884,22.980705907788725,21.288254117439998,58117.172999999995,58028.166,57989.355,58026.33
1889055,24.339372544532576,24.05405067687315,23.433635852432175,20.528341967197857,58057.027,58052.02099999999,58052.023,58026.054000000004
1889122,23.739026757034296,23.696206820668458,23.006606058487307,20.953520169286932,57999.301,58008.306,57991.278,58030.38
1889210,23.24504444118779,22.11325551600903,23.092160325655044,23.37773451181554,58117.15900000001,58026.337,58004.375,57995.350999999995
1890057,24.594410690584496,23.87038046108588,23.03058747129196,23.049188714223384,58052.019,58045.018,58040.039000000004,58025.072
1890141,24.46667054823352,24.429063273945232,25.00416635333362,24.8801587096548,57999.33,58092.08900000001,58132.043,58003.316
1891021,24.094878205713215,23.068645668397643,23.003425171542514,20.372465982940824,58134.041,58134.044,58099.148,58026.054000000004
1891104,20.542905085472434,24.423494563148672,22.79554011101654,23.721929788931735,58004.316,58092.037000000004,58052.083,58052.087999999996
1891202,21.813450952271904,25.005802451277518,25.425920543649017,24.77656209795975,58026.182,57999.258,58086.129,58100.087
1892027,21.754614621692035,21.079114281949924,20.614951420187495,20.72187424867734,57680.015999999996,57714.045999999995,57627.367999999995,57637.224
1892103,21.902627754220596,21.57348599765463,21.510985176716925,21.741739806402677,58102.041,58102.043,58102.045,58102.05
1892186,24.092145725755124,24.74829838818725,23.128386634007803,23.876342572386474,58117.172999999995,58015.207,58026.325,57998.394
1893032,21.576635612163322,22.908572630848752,22.857407914274525,22.09702935754435,58026.334,58026.337,58004.375,58026.34099999999
1894091,24.573099297796972,23.424617060671796,23.267112168654158,23.184241749313472,58021.06,58117.059,58093.058,58052.028
1894197,23.498765724518922,22.895772475776802,22.670643598437344,22.69930026341763,58028.191,58008.319,58008.320999999996,57996.376
1894272,24.496575476642196,24.49452871933487,22.294473208496893,22.591250560710623,58057.189000000006,58010.22900000001,58030.378,57996.361
1895043,23.056868050713586,24.61546283913868,24.115257486454595,22.941330729542056,58057.013,58007.087999999996,57994.307,58036.015
1895126,22.93283777883847,23.124886719970583,23.7709655208971,23.872646052319134,58036.264,58092.077000000005,58100.115999999995,58004.365999999995
1895217,22.883106018438326,24.253085569345302,23.22092474507084,24.221145103997014,58036.21400000001,58092.064000000006,57991.278,58129.102
1896018,23.717489007305147,23.058900857307627,23.704900236329532,24.439768528764333,56912.083,56916.074,56916.075999999994,57030.051
1896090,23.110331908989455,22.752159373252184,22.28241083798585,22.393069156255816,58122.1,58071.07,58064.069,57991.267
1896189,23.543904057965236,23.85787078654513,24.44757353119928,22.084146770041254,58028.301,58064.217000000004,58057.289000000004,58026.307
1896240,22.771337559265532,23.49775825752978,23.37537339458821,23.641382049795748,58064.303,58057.328,58057.33,58057.335999999996
1897067,23.494795736226983,22.536523641565505,23.008078642742287,21.137567711919964,58085.11,58045.018,58057.030999999995,58026.054000000004
1897140,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999
1897233,23.04213559915229,24.341146527071054,21.602546935936626,23.284683468486456,58026.320999999996,58041.130999999994,58026.325,58041.136
1897303,21.631528580177424,23.242008077459282,23.313972489585936,22.84456715902421,58026.320999999996,58028.166,58132.130999999994,58019.200999999994
1898072,23.151266923045963,23.4048256610391,22.715902399604673,23.011603622441537,58026.149000000005,58004.318,58092.039000000004,58025.163
1898204,23.543733684044273,23.620795693693605,22.698843784031144,22.827434346032952,58028.191,58036.267,57996.374,58082.197
1898351,22.479777659271058,23.33363485242053,23.864985154740523,23.06996629238623,58004.371,58026.337,58117.164000000004,58064.327000000005
1899083,23.14525065580205,23.923441939920213,24.00771534408682,23.40520047935496,58057.027,58021.062999999995,58045.02,58026.054000000004
1899148,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999
1899267,23.495284403044064,22.71497557417422,23.121224874324895,22.926434996291384,58028.191,58004.359000000004,57991.302,58004.365999999995
1899397,24.376453731910033,24.64012220894009,24.972131598060507,24.554860971171927,58036.356,57998.32,58071.115999999995,58071.134000000005
1900084,24.610673321803528,23.964489249254143,23.682634129605002,23.090307421260864,58099.144,58052.02099999999,58093.058,58064.03400000001
1900192,24.16809616097548,22.38659474336663,23.254030851319968,23.11239108091433,57999.315,58004.359000000004,57991.302,57996.376
1900614,23.041152166672124,23.77355886899273,23.334641431771104,23.456974763606414,58117.043,58057.015999999996,58052.01,58025.045
1900737,23.94061595096793,23.650741902630436,22.81757092315389,23.269182839693396,58092.060999999994,58071.18,58030.378,58082.181
1900837,24.98383489437692,24.06290010086256,24.56325177907306,24.384184481219076,57999.33,58117.129,58142.057,58138.077000000005
1900939,22.755533783518054,23.036212738260197,23.799335707843845,23.718255664262614,58028.191,58064.205,58036.269,58100.122
1901088,23.32024057974661,22.90180779916009,22.102737447031142,22.326014737056113,58008.383,57996.253,57995.244000000006,58036.129
1901145,24.05518702617492,23.091767021004497,20.774155331690256,22.637486288045835,58036.21400000001,57999.304000000004,58030.378,57991.28
1901350,25.112694070730473,25.11173090884408,25.380914139204364,23.82184408538554,58029.362,58036.140999999996,58036.25,58057.133
1901742,23.522032292323857,23.595875322909116,22.786710053333454,23.881484678151573,58008.383,58113.052,57999.23,58064.06
1901826,25.03719757935261,24.47574341969912,23.78932159978413,21.88233882766137,58057.189000000006,58092.064000000006,58071.182,58064.199
1901911,23.810495268135686,24.005714707988822,24.947026752325154,24.929487200236395,58028.21,58064.112,58008.373,58071.134000000005
1903108,23.469550846556054,22.61158650822701,-99.9999,22.37182920282404,58143.075999999994,58117.129,-99.9999,58026.307
1904093,24.22432908341888,24.683291841529275,23.345350020680474,23.036800012301626,58064.014,58040.002,58045.02,58025.072
1904187,23.907447893535984,22.815565386486835,22.944465347470754,22.73304490495262,58082.174000000006,58076.2,58092.066,58082.181
1904253,23.300181698585902,23.831645809191066,23.23130876341043,23.19152502683987,58064.202000000005,58008.319,58076.249,58130.05
1904347,24.244714057609496,23.427113358413404,22.754792160398537,23.068645668397643,58092.175,58079.135,57995.348,58079.142
1904435,23.963485718838626,24.420307031633804,24.136173604913445,23.77908157076917,58008.210999999996,58086.109000000004,57983.28599999999,58057.133
1905062,23.755741259619896,22.9058395483305,20.579015298325597,21.81011004561564,57998.125,57994.319,57998.129,57994.325999999994
1905159,22.774059246264365,23.02894267069327,23.15912828147989,22.697006765696923,57999.264,58057.082,58004.334,57991.267
1905247,24.816162337353042,24.275526110982725,24.584591015630416,24.186980776292703,57989.395,58086.109000000004,58071.115999999995,58118.070999999996
1905349,23.06420038451587,22.99469123278825,23.446617817974477,23.70839718680792,58028.177,58092.178,57995.348,58071.312000000005
1906022,21.551554886951653,23.64689459862679,21.940676226587808,22.472554969563145,58064.303,58007.26,58026.325,58026.33
1906195,19.716980575443163,18.89078665295757,18.43417474938837,18.309226419998858,57995.239,58008.386,58044.317,58019.174000000006
1906426,23.572709085143362,23.51819831709482,23.44061082009597,20.909131362227924,57998.125,58076.109000000004,58076.111,58026.054000000004
1906503,23.878775271222285,24.188162404284952,23.054965744954835,23.235062908956113,58026.163,58008.199,57998.23,58045.105
1906582,23.86174557085731,24.051826876315882,23.98945563871269,24.044552007599364,58079.151,58082.200999999994,58076.3,58092.162000000004
1907125,24.149385596080172,23.86861734192769,25.171635057161673,25.008720819614553,58028.21,58086.109000000004,58057.117999999995,58100.087
1908045,23.781941886039167,23.749855003552195,25.354544604743616,24.907430300610564,58028.21,58057.093,58093.165,58085.047999999995
1908332,22.25477577409012,23.232501856826666,22.57210041053385,22.576262195163025,58117.043,58107.08900000001,58036.01,58025.045
1908416,24.14325259465102,24.089560918073452,23.52682990134319,24.561582922346627,58036.227,58008.199,57998.23,58008.204000000005
1908487,23.597216713369363,24.364234169171787,24.389616568621438,23.875571425505974,58008.210999999996,58036.140999999996,58057.117999999995,58128.042
1909108,25.219870199727144,24.542252649749678,24.44992601501889,22.739740085707727,58143.075999999994,58003.348,58007.374,58026.307
1909285,25.086348968382094,24.262127258552702,23.49430728924952,21.040445032294958,58117.057,57981.219000000005,58081.119000000006,58026.054000000004
1909359,23.708132872716238,22.297081963216318,23.877925137837046,23.99951877851856,58036.264,58004.359000000004,58008.320999999996,57986.328
1910061,24.533244693587246,24.830742389899836,23.554204398537482,23.269734215536705,57998.125,57985.240999999995,58071.044,58007.109000000004
1910131,24.435693253289582,23.41582398487139,23.38821438876061,21.309805762024627,58008.304000000004,58064.191,58008.308,58030.38
1911021,23.442161170731502,22.791740916189774,23.198237673205366,23.449581754856872,58143.082,58028.179000000004,57995.348,58084.309
1912056,23.309912972013446,24.530211613375027,24.566742895279535,24.873084221917395,58007.306,58092.08900000001,57997.254,58117.114
1912158,23.579789171711514,23.368948972984416,23.355043097719843,23.334290193442243,57996.251,58026.152,58026.154,58071.064000000006
1912268,23.722867009254852,23.364197595740805,23.47510735235491,23.40375189844731,58084.23,58092.08900000001,58097.255,58092.162000000004
1913068,23.389913410462583,24.176505301597395,24.374926375772663,23.296263745095736,58093.117,58093.119000000006,58007.09,57981.21
1913135,24.199322634850418,23.930068215979478,24.468798530696567,24.373401165221004,58085.11,58085.112,57994.320999999996,58085.117
1913206,24.14216809074679,23.519808048981613,23.1914018693158,23.639860910601897,57311.28,57427.066,57299.144,57298.337999999996
1913339,23.70440629327713,23.737532281636938,22.46181023329531,22.51260225146192,58113.077000000005,58137.043,58113.081,58137.047999999995
1914056,24.338368572882757,25.49851657700404,24.724536181472097,24.327268860648925,57999.33,57996.393,57998.249,58026.307
1915077,24.084269544473653,23.49447008049426,23.611024608799383,20.489890068729515,58052.019,58099.14599999999,58064.032,58026.054000000004
1915170,24.425603471946566,24.354364866232128,23.302521085290955,22.575365715142908,58026.182,58086.109000000004,57996.277,58100.087
1916032,24.16421753810442,23.88451171746341,23.745367139062722,23.366751590032518,58025.038,58117.045999999995,58093.121,58025.045
1916137,23.67873665213412,22.89000373829416,23.06376233006067,21.784588883366197,58026.149000000005,58004.318,58092.039000000004,58025.163
1916233,24.954393331355227,24.030191332566407,23.88423971512019,21.315698806450428,58086.062000000005,58064.306,58082.257000000005,58026.33
1916345,25.201833949430533,23.384799773525508,23.154833213056328,23.1087520469459,58093.03400000001,58093.130999999994,58100.043,58100.087
1918076,23.345941476926924,22.574481602982864,22.375404998443543,22.62983603267648,58093.03400000001,58099.172999999995,58100.043,58093.085
1920026,23.429129866620237,23.66468079117829,23.145329342317027,23.73056265070568,57995.239,58004.318,58092.039000000004,57994.34099999999
1920294,23.819169541086616,24.033975552795216,23.071362029242206,21.90012548022812,58134.041,58134.044,58085.114,58025.072
1920444,24.271966499316008,23.90629743396078,23.644337282318684,23.542088113020686,58026.182,58064.112,58064.123,58064.167
1921160,21.45931429752191,22.782702079845684,22.525897214282388,23.818401370298382,58026.334,58064.319,58004.375,57996.344000000005
1921300,23.358508890042717,23.723335922973476,24.134362126596535,22.126644251771836,57998.125,58099.14599999999,58021.065,58025.072
1921416,24.21680871087737,24.66248658264028,25.12027258916117,24.069285316636808,57998.244000000006,58057.093,58082.123,58085.047999999995
1922129,23.980248649643414,24.923905518432377,23.882298820422495,22.371539788933276,57763.078,57701.07,57686.098,57669.119000000006
1922305,23.85749164899029,24.17112809873119,24.77629699328141,20.662920448406048,58057.027,58036.02099999999,58107.105,58026.054000000004
1922351,24.07658922804691,23.99142651117759,23.473988448548372,22.708628266564524,57627.363,57666.037000000004,57686.025,57627.37
1922519,23.402330173582236,22.735334976954878,22.709668212328978,23.33466485170024,58036.264,58008.319,57996.374,58064.212
1923082,24.00380449945061,24.080492418127484,22.654038468600426,22.487477948319082,58064.202000000005,58064.205,57996.374,57986.328
1923290,23.721294278434996,23.439888080042817,22.85398789023678,22.687855100814126,58125.045,58086.049000000006,58025.043,58086.054000000004
1924068,24.563033956581656,23.098434971841268,23.242051087133063,23.368272381363365,57995.239,58026.152,58082.066,58092.041
1925040,23.399069739419268,22.912201023938625,23.711110122637287,22.443516714946345,57633.344000000005,57633.347,57686.084,57644.202000000005
1926082,22.594953181160477,23.98258562310263,23.34532636913099,23.157714601152207,57701.067,57789.049000000006,57681.098,57635.231
1926206,22.033315331250638,21.957343485368625,21.61041376028766,21.309696932655044,58133.047,58052.008,58040.004,58025.045
1927073,22.94077658291417,23.523006833458094,23.421466683139364,22.51537378379752,58026.149000000005,58057.069,57995.244000000006,57999.235
1927185,22.74525131102308,21.778817998500543,19.80639853882169,23.27861676588244,58117.15900000001,58019.21,58028.181,58132.123
1928057,23.933355929760488,23.04740765344717,22.713150718115845,21.56680026680626,58085.096,58076.047,58057.018,58025.072
1928162,23.91865904183936,23.40770258035113,20.53813590858055,21.094684365509213,57996.251,58113.052,58101.047999999995,58101.051
1929043,22.868281670124368,24.363811080490322,23.449347465439367,23.390135218129835,58086.047,57981.206,58086.052,58021.054000000004
1929203,23.274975215184007,24.224488527754986,23.39849830583645,23.20969936666226,57996.251,58082.064000000006,58097.054000000004,58092.041
